Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario57_min64_mx8_res30_q5_ord1;P3;-3.0;0.8522161484057477;-3.556648445217243;0.9558203893723185;0.6891872771002876;0.974246134854032
cenario57_min64_mx8_res30_q5_ord1;P3;-2.5;0.8354526553776321;-3.08863163844408;0.9143030853357144;0.8028739251047945;0.9790345153685703
cenario57_min64_mx8_res30_q5_ord1;P3;-2.0;0.8211726799407644;-2.6423453598815287;0.8717009948396739;0.898943370202181;0.983380217546809
cenario57_min64_mx8_res30_q5_ord1;P3;-1.5;0.8112870957362708;-2.2169306436044063;0.8340824013933159;0.9658070415144324;0.9869850770144457
cenario57_min64_mx8_res30_q5_ord1;P3;-1.0;0.8082629584882128;-1.8082629584882128;0.8087741783939375;0.9994887800942753;0.9899407825660248
cenario57_min64_mx8_res30_q5_ord1;P3;-0.5;0.8163129304209374;-1.4081564652104688;0.8174587608437294;0.9994270847886041;0.992521085205685
cenario57_min64_mx8_res30_q5_ord1;P3;0.5;0.8875876884194861;-0.5562061557902569;0.9291805815006452;1.0207964465405794;0.9970911678294028
cenario57_min64_mx8_res30_q5_ord1;P3;1.0;0.927691702980174;-0.072308297019826;0.9351295478669979;1.007437844886824;0.9974599830261666
cenario57_min64_mx8_res30_q5_ord1;P3;1.5;0.919282261384494;0.378923392076741;0.8089297536993024;0.8344712384722126;0.9944256206813413
cenario57_min64_mx8_res30_q5_ord1;P3;2.0;0.8683107283397382;0.7366214566794764;0.6514030030243945;0.5661845493693125;0.9904075163593903
cenario57_min64_mx8_res30_q5_ord1;P3;2.5;0.8121305580404541;1.0303263951011354;0.5600197401584617;0.36972295529501875;0.9870248417884749
cenario57_min64_mx8_res30_q5_ord1;P3;3.0;0.765547065612646;1.296641196837938;0.5197243857840665;0.26253196051426153;0.9839730778425204
cenario57_min64_mx8_res30_q5_ord1;P3;3.5;0.728585937395772;1.550050780885202;0.49912515381725964;0.19688725747520675;0.9810952133813323
cenario57_min64_mx8_res30_q5_ord1;P3;4.0;0.6989415876637994;1.7957663506551977;0.4862852771974939;0.14937475813477796;0.9784132270225133
cenario57_min64_mx8_res30_q5_ord1;P3;4.5;0.6747413462405991;2.036336058082696;0.4775911312423502;0.1128240325078802;0.9759629262451556
cenario57_min64_mx8_res30_q5_ord1;P3;5.0;0.6546714963795096;2.273357481897548;0.47404284762970406;0.09685675625097234;0.9737545688770534
cenario58_min64_mx8_res30_q5_ord2;P3;-5.0;1.003148809611243;-6.015744048056216;1.1516218553002986;0.2576347715547227;0.9149271245812929
cenario58_min64_mx8_res30_q5_ord2;P3;-4.5;0.9866518045346814;-5.439933120406066;1.1420728715484296;0.3006051984381335;0.9181273028035356
cenario58_min64_mx8_res30_q5_ord2;P3;-4.0;0.9684177941269465;-4.873671176507786;1.1198657017628824;0.3942083694562566;0.9224106068396087
cenario58_min64_mx8_res30_q5_ord2;P3;-3.5;0.9485906910409098;-4.320067418643184;1.090611725388758;0.5029263797825312;0.9279837204513892
cenario58_min64_mx8_res30_q5_ord2;P3;-3.0;0.9276864837063427;-3.783059451119028;1.052925459303792;0.6242830732076521;0.9349034708412886
cenario58_min64_mx8_res30_q5_ord2;P3;-2.5;0.9068567837357567;-3.267141959339392;1.0069638661405973;0.7497322939878988;0.9429044874656058
cenario58_min64_mx8_res30_q5_ord2;P3;-2.0;0.8880477924892154;-2.776095584978431;0.9563811826244097;0.8633332197296113;0.9513867048531218
cenario58_min64_mx8_res30_q5_ord2;P3;-1.5;0.8738405178099883;-2.3107607767149823;0.9086461600933053;0.9477915365750242;0.959750391463748
cenario58_min64_mx8_res30_q5_ord2;P3;-1.0;0.8674494248851253;-1.8674494248851254;0.8739791472159362;0.9934702776691893;0.9677641859092305
cenario58_min64_mx8_res30_q5_ord2;P3;-0.5;0.8735632589980922;-1.436781629499046;0.8771738349328024;0.9981947120326449;0.9755195662876994
cenario58_min64_mx8_res30_q5_ord2;P3;0.5;0.9441373875100874;-0.5279313062449563;0.9900968821538596;1.022979747321886;0.988136989036751
cenario58_min64_mx8_res30_q5_ord2;P3;1.0;0.9874287745569159;-0.012571225443084089;1.0128624535495523;1.0254336789926364;0.9893304265083682
cenario58_min64_mx8_res30_q5_ord2;P3;1.5;0.9899540982030641;0.4849311473045961;0.9136538519193742;0.8855496305744652;0.9852761485623502
cenario58_min64_mx8_res30_q5_ord2;P3;2.0;0.9505413132381451;0.9010826264762901;0.7668553634884927;0.6326281005006953;0.9792569179047058
cenario58_min64_mx8_res30_q5_ord2;P3;2.5;0.9007146043172356;1.2517865107930888;0.6709288614059687;0.4255356427218331;0.9744467733433282
cenario58_min64_mx8_res30_q5_ord2;P3;3.0;0.8573371626274197;1.5720114878822589;0.6263863681744217;0.3071476166410063;0.9708996501722518
cenario58_min64_mx8_res30_q5_ord2;P3;3.5;0.8223351082764316;1.8781728789675105;0.6042582203061215;0.23673089210391485;0.9681012845265418
cenario58_min64_mx8_res30_q5_ord2;P3;4.0;0.7940674270470951;2.1762697081883804;0.590831869839529;0.18705777116973543;0.9657655864507777
cenario58_min64_mx8_res30_q5_ord2;P3;4.5;0.7708899441793421;2.4690047488070395;0.5817050576396068;0.14866801057119083;0.9637440362504511
cenario58_min64_mx8_res30_q5_ord2;P3;5.0;0.7515949531655974;2.757974765827987;0.5779400340418954;0.13172540438148994;0.9619504296532457
cenario59_min64_mx8_res30_q10_ord1;P3;-10.0;1.0060808176471714;-11.060808176471713;1.1042775528642146;0.018032647829567594;0.9517987618451713
cenario59_min64_mx8_res30_q10_ord1;P3;-9.0;0.9951700692897221;-9.956530623607499;1.103117515946579;0.02847298008828858;0.9520272760903893
cenario59_min64_mx8_res30_q10_ord1;P3;-8.0;0.9818216430723196;-8.854573144578556;1.099825221801467;0.05597137016681941;0.952576917561097
cenario59_min64_mx8_res30_q10_ord1;P3;-7.0;0.9652685971435093;-7.756880180004565;1.093665971859167;0.1012183769903956;0.9536866553478056
cenario59_min64_mx8_res30_q10_ord1;P3;-6.0;0.9445402001433703;-6.6672412008602215;1.0818661928444664;0.1760440437934232;0.9557528768718041
cenario59_min64_mx8_res30_q10_ord1;P3;-5.0;0.9186295588631265;-5.593147794315632;1.0592546805932699;0.2968743913492826;0.959400089800429
cenario59_min64_mx8_res30_q10_ord1;P3;-4.0;0.8871829599184204;-4.548731839673682;1.0182496745491945;0.47573314147690393;0.9654613842954397
cenario59_min64_mx8_res30_q10_ord1;P3;-3.0;0.8522161484057477;-3.556648445217243;0.9531932398960765;0.6970687255290136;0.974246134854032
cenario59_min64_mx8_res30_q10_ord1;P3;-2.0;0.8211726799407644;-2.6423453598815287;0.8741927433645151;0.8939598731524985;0.983380217546809
cenario59_min64_mx8_res30_q10_ord1;P3;-1.0;0.8082629584882128;-1.8082629584882128;0.8453807111736084;0.9628822473146045;0.9899407825660248
cenario59_min64_mx8_res30_q10_ord1;P3;1.0;0.927691702980174;-0.072308297019826;0.8286122793775994;0.9009205763974254;0.9974599830261666
cenario59_min64_mx8_res30_q10_ord1;P3;2.0;0.8683107283397382;0.7366214566794764;0.6844747469288821;0.6323280371782878;0.9904075163593903
cenario59_min64_mx8_res30_q10_ord1;P3;3.0;0.765547065612646;1.296641196837938;0.5295724469878607;0.29207614412564387;0.9839730778425204
cenario59_min64_mx8_res30_q10_ord1;P3;4.0;0.6989415876637994;1.7957663506551977;0.4883581425298049;0.15766621946402193;0.9784132270225133
cenario59_min64_mx8_res30_q10_ord1;P3;5.0;0.6546714963795096;2.273357481897548;0.472498436680163;0.08913470150326708;0.9737545688770534
cenario59_min64_mx8_res30_q10_ord1;P3;6.0;0.6234605373359207;2.7407632240155237;0.46491581983552543;0.04873169499762886;0.9700068750459991
cenario59_min64_mx8_res30_q10_ord1;P3;7.0;0.6004555887955141;3.203189121568599;0.4611474360437495;0.024842930737647873;0.9669894374390874
cenario59_min64_mx8_res30_q10_ord1;P3;8.0;0.5828822620128778;3.663058096103023;0.4591601561186458;0.010223152846143613;0.9645181792257758
cenario59_min64_mx8_res30_q10_ord1;P3;9.0;0.56905660375621;4.12150943380589;0.4580241905325346;0.000708280986921217;0.9624549381252188
cenario59_min64_mx8_res30_q10_ord1;P3;10.0;0.5579106477168092;4.579106477168092;0.45759704336220164;-0.003136043546075662;0.9607028027293883
cenario60_min64_mx8_res30_q10_ord2;P3;-10.0;1.0981272140561975;-11.981272140561975;1.205933349624841;-0.07806135568643491;0.9075527773944795
cenario60_min64_mx8_res30_q10_ord2;P3;-9.0;1.0861487545485704;-10.775338790937134;1.2043857823783641;-0.06413325046814222;0.9075562596548981
cenario60_min64_mx8_res30_q10_ord2;P3;-8.0;1.0715625719756559;-9.572500575805247;1.2001291305426873;-0.028532468536251798;0.9078887300139709
cenario60_min64_mx8_res30_q10_ord2;P3;-7.0;1.0535829328359656;-8.37508052985176;1.1926909984446397;0.026243540739281812;0.9088303128069579
cenario60_min64_mx8_res30_q10_ord2;P3;-6.0;1.0311864298193278;-7.1871185789159675;1.179668240897772;0.10910913352933616;0.9108819553610582
cenario60_min64_mx8_res30_q10_ord2;P3;-5.0;1.003148809611243;-6.015744048056216;1.1567237012040907;0.23212554203576197;0.9149271245812929
cenario60_min64_mx8_res30_q10_ord2;P3;-4.0;0.9684177941269465;-4.873671176507786;1.1163422984685938;0.4083019826334109;0.9224106068396087
cenario60_min64_mx8_res30_q10_ord2;P3;-3.0;0.9276864837063427;-3.783059451119028;1.0487877957646776;0.6366960638249952;0.9349034708412886
cenario60_min64_mx8_res30_q10_ord2;P3;-2.0;0.8880477924892154;-2.776095584978431;0.9578050131169513;0.8604855587445281;0.9513867048531218
cenario60_min64_mx8_res30_q10_ord2;P3;-1.0;0.8674494248851253;-1.8674494248851254;0.9149104733025437;0.9525389515825817;0.9677641859092305
cenario60_min64_mx8_res30_q10_ord2;P3;1.0;0.9874287745569159;-0.012571225443084089;0.918248934519923;0.930820159963007;0.9893304265083682
cenario60_min64_mx8_res30_q10_ord2;P3;2.0;0.9505413132381451;0.9010826264762901;0.7922913566626715;0.6835000868490528;0.9792569179047058
cenario60_min64_mx8_res30_q10_ord2;P3;3.0;0.8573371626274197;1.5720114878822589;0.6375935408560451;0.34076913468587655;0.9708996501722518
cenario60_min64_mx8_res30_q10_ord2;P3;4.0;0.7940674270470951;2.1762697081883804;0.5929816389728642;0.19565684770307623;0.9657655864507777
cenario60_min64_mx8_res30_q10_ord2;P3;5.0;0.7515949531655974;2.757974765827987;0.5761424850199255;0.12273765927164026;0.9619504296532457
cenario60_min64_mx8_res30_q10_ord2;P3;6.0;0.7214257797047052;3.3285546782282314;0.5676031349141082;0.07706413125641776;0.9588535472197467
cenario60_min64_mx8_res30_q10_ord2;P3;7.0;0.6990258622366005;3.8931810356562035;0.562930679415679;0.047333720253549316;0.9562362019906373
cenario60_min64_mx8_res30_q10_ord2;P3;8.0;0.6818020046324487;4.454416037059589;0.5602172548564726;0.02732200179219113;0.9539831773235401
cenario60_min64_mx8_res30_q10_ord2;P3;9.0;0.6681795050410165;5.013615545369149;0.5585678627187458;0.013495219099564082;0.952024622552845
cenario60_min64_mx8_res30_q10_ord2;P3;10.0;0.6571551762497081;5.571551762497081;0.5579362171279323;0.007810408782241929;0.9503104151853065
cenario61_min64_mx8_res50_q5_ord1;P3;-5.0;0.9099117803821861;-5.549558901910931;1.0440850444104797;0.3291336798585327;0.9610415202350839
cenario61_min64_mx8_res50_q5_ord1;P3;-4.5;0.895003639934598;-5.027516379705691;1.034045309574818;0.37431248661900973;0.9634245210837955
cenario61_min64_mx8_res50_q5_ord1;P3;-4.0;0.8788783980840282;-4.515513592336113;1.0108319358113231;0.4721858490908204;0.9665158142913994
cenario61_min64_mx8_res50_q5_ord1;P3;-3.5;0.8619098411126764;-4.016684443894368;0.9810285755740304;0.5830844293852615;0.9703142947539235
cenario61_min64_mx8_res50_q5_ord1;P3;-3.0;0.8448283389206941;-3.5344850167620825;0.9446843443082518;0.7004319838373272;0.9746282143997762
cenario61_min64_mx8_res50_q5_ord1;P3;-2.5;0.8288000398344465;-3.0720000995861163;0.9037675272102574;0.8125812815604725;0.9790351300833557
cenario61_min64_mx8_res50_q5_ord1;P3;-2.0;0.8153587447759125;-2.630717489551825;0.8625960461237501;0.9055253973043249;0.9830429296198506
cenario61_min64_mx8_res50_q5_ord1;P3;-1.5;0.806269368974911;-2.2094040534623662;0.8268634977571785;0.9691088068265985;0.986391326695473
cenario61_min64_mx8_res50_q5_ord1;P3;-1.0;0.8038539917946464;-1.8038539917946466;0.803358848416984;1.0004951433776625;0.9891306686509747
cenario61_min64_mx8_res50_q5_ord1;P3;-0.5;0.8120904100907644;-1.4060452050453822;0.8125633490553801;0.9997635305176922;0.9914348634060364
cenario61_min64_mx8_res50_q5_ord1;P3;0.5;0.8808193902474031;-0.5595903048762985;0.9214136468251051;1.0202971282888509;0.9955289536512966
cenario61_min64_mx8_res50_q5_ord1;P3;1.0;0.9198562052002595;-0.08014379479974054;0.9289561594347984;1.009099954234539;0.996257041657315
cenario61_min64_mx8_res50_q5_ord1;P3;1.5;0.9129105697056666;0.3693658545584999;0.8110071205967393;0.847144826336609;0.9934019176985676
cenario61_min64_mx8_res50_q5_ord1;P3;2.0;0.8654316628984994;0.7308633257969988;0.6639385193480847;0.5970137128991706;0.9895706133293409
cenario61_min64_mx8_res50_q5_ord1;P3;2.5;0.8133217495626338;1.0333043739065846;0.5807500985639746;0.4185708725033521;0.9865477994703019
cenario61_min64_mx8_res50_q5_ord1;P3;3.0;0.7705378081203245;1.3116134243609734;0.5457638131341151;0.32567801504137206;0.9839257384927809
cenario61_min64_mx8_res50_q5_ord1;P3;3.5;0.7368766248687714;1.5790681870406997;0.5283565099842824;0.2701795979042887;0.9814328072603042
cenario61_min64_mx8_res50_q5_ord1;P3;4.0;0.709992483586314;1.8399699343452558;0.5171445829760288;0.22860839755885953;0.9790319661092273
cenario61_min64_mx8_res50_q5_ord1;P3;4.5;0.6880472822259397;2.0962127700167286;0.5090157302032408;0.19435801589785484;0.9767428687095907
cenario61_min64_mx8_res50_q5_ord1;P3;5.0;0.6697971329096993;2.3489856645484966;0.505545789063536;0.17874328076918333;0.9745848610811858
cenario62_min64_mx8_res50_q5_ord2;P3;-5.0;0.99986632821805;-5.99933164109025;1.165020219758608;0.17423054229721036;0.927017106602868
cenario62_min64_mx8_res50_q5_ord2;P3;-4.5;0.9815158958246547;-5.416821531210946;1.1528608034611363;0.22894791563583272;0.9291526442968566
cenario62_min64_mx8_res50_q5_ord2;P3;-4.0;0.9616177094072784;-4.846470837629114;1.124932302627033;0.34674162712098155;0.9322867956917026
cenario62_min64_mx8_res50_q5_ord2;P3;-3.5;0.9405397795954037;-4.291889228583913;1.0894846377226175;0.4786929965547517;0.9366171573299791
cenario62_min64_mx8_res50_q5_ord2;P3;-3.0;0.9189953999688321;-3.756986199906496;1.0464800857317087;0.6175459427113701;0.9422091986571804
cenario62_min64_mx8_res50_q5_ord2;P3;-2.5;0.8981636571408816;-3.2454091428522043;0.9974393280953855;0.7518108226137405;0.9488677741253708
cenario62_min64_mx8_res50_q5_ord2;P3;-2.0;0.8797734359055552;-2.7595468718111107;0.9462372264954482;0.8670724188202144;0.9561231539341366
cenario62_min64_mx8_res50_q5_ord2;P3;-1.5;0.8661146109045039;-2.299171916356756;0.8992914347508578;0.9502347642304694;0.9634594684743589
cenario62_min64_mx8_res50_q5_ord2;P3;-1.0;0.8602554370602529;-1.8602554370602529;0.8657162700789951;0.9945391669812578;0.970627602500084
cenario62_min64_mx8_res50_q5_ord2;P3;-0.5;0.8669112925555221;-1.433455646277761;0.8702389790572596;0.9983361567491312;0.9776583439478064
cenario62_min64_mx8_res50_q5_ord2;P3;0.5;0.9401242555281022;-0.5299378722359489;0.9895122294205155;1.0246939869462066;0.988970513157075
cenario62_min64_mx8_res50_q5_ord2;P3;1.0;0.9863168563189847;-0.013683143681015308;1.016956306290057;1.0306394499710723;0.9896178423593082
cenario62_min64_mx8_res50_q5_ord2;P3;1.5;0.9913456227027387;0.48701843405410816;0.9205759707824474;0.8938455221195629;0.9848447237218778
cenario62_min64_mx8_res50_q5_ord2;P3;2.0;0.953446413550716;0.906892827101432;0.7758040839144256;0.6447153407274191;0.9782178115673292
cenario62_min64_mx8_res50_q5_ord2;P3;2.5;0.9051290071874134;1.2628225179685337;0.6836382172708435;0.4462730252085749;0.972995852421704
cenario62_min64_mx8_res50_q5_ord2;P3;3.0;0.8635103481240919;1.5905310443722755;0.643267654807163;0.33927192004921336;0.9690744830840123
cenario62_min64_mx8_res50_q5_ord2;P3;3.5;0.8303114779359133;1.9060901727756967;0.6243619391679984;0.27917661431229757;0.9658872203187369
cenario62_min64_mx8_res50_q5_ord2;P3;4.0;0.8037232458850685;2.214892983540274;0.6130086996655923;0.23714181512209542;0.9631508583124171
cenario62_min64_mx8_res50_q5_ord2;P3;4.5;0.7820219716536198;2.519098872441289;0.6050212162563087;0.20349660071209996;0.9607350820557354
cenario62_min64_mx8_res50_q5_ord2;P3;5.0;0.7639828399593165;2.8199141997965826;0.6016306547105872;0.1882390737563533;0.9585696228650881
cenario63_min64_mx8_res50_q10_ord1;P3;-10.0;0.9974788023872065;-10.974788023872065;1.0964930552434122;0.009857471437943133;0.9554525082460711
cenario63_min64_mx8_res50_q10_ord1;P3;-9.0;0.986477218736517;-9.878294968628653;1.095237821795667;0.021154572467649402;0.9554867935627027
cenario63_min64_mx8_res50_q10_ord1;P3;-8.0;0.9730390475350915;-8.784312380280731;1.0916991491694477;0.050719186925149984;0.9557513653301548
cenario63_min64_mx8_res50_q10_ord1;P3;-7.0;0.956413810041394;-7.694896670289758;1.085124162102502;0.09902753557224386;0.9564553454271568
cenario63_min64_mx8_res50_q10_ord1;P3;-6.0;0.9356773426792878;-6.614064056075727;1.0726688841894134;0.1780507509392466;0.9579911297563158
cenario63_min64_mx8_res50_q10_ord1;P3;-5.0;0.9099117803821861;-5.549558901910931;1.049275231869807;0.30318274256189603;0.9610415202350839
cenario63_min64_mx8_res50_q10_ord1;P3;-4.0;0.8788783980840282;-4.515513592336113;1.0075369425744243;0.48536582203841583;0.9665158142913994
cenario63_min64_mx8_res50_q10_ord1;P3;-3.0;0.8448283389206941;-3.5344850167620825;0.9423980513921439;0.7072908625856504;0.9746282143997762
cenario63_min64_mx8_res50_q10_ord1;P3;-2.0;0.8153587447759125;-2.630717489551825;0.865315512483718;0.9000864645843891;0.9830429296198506
cenario63_min64_mx8_res50_q10_ord1;P3;-1.0;0.8038539917946464;-1.8038539917946466;0.8385273646706032;0.9653266271240434;0.9891306686509747
cenario63_min64_mx8_res50_q10_ord1;P3;1.0;0.9198562052002595;-0.08014379479974054;0.8279564465636438;0.9081002413633843;0.996257041657315
cenario63_min64_mx8_res50_q10_ord1;P3;2.0;0.8654316628984994;0.7308633257969988;0.695878609580357;0.6608938933637152;0.9895706133293409
cenario63_min64_mx8_res50_q10_ord1;P3;3.0;0.7705378081203245;1.3116134243609734;0.5545533042741285;0.3520464884614123;0.9839257384927809
cenario63_min64_mx8_res50_q10_ord1;P3;4.0;0.709992483586314;1.8399699343452558;0.5186861200937616;0.23477454602979053;0.9790319661092273
cenario63_min64_mx8_res50_q10_ord1;P3;5.0;0.6697971329096993;2.3489856645484966;0.5037039333323678;0.16953400211334246;0.9745848610811858
cenario63_min64_mx8_res50_q10_ord1;P3;6.0;0.6412296335016653;2.8473778010099915;0.4954027560397509;0.12503873522851405;0.9706901027916318
cenario63_min64_mx8_res50_q10_ord1;P3;7.0;0.6199701680897141;3.3397911766279984;0.4907030271194106;0.09513001320787584;0.9673361934577785
cenario63_min64_mx8_res50_q10_ord1;P3;8.0;0.6035979819061016;3.8287838552488127;0.48797617215291833;0.07502552197453394;0.9644583330862048
cenario63_min64_mx8_res50_q10_ord1;P3;9.0;0.5906381689926483;4.315743520933835;0.4863244918496106;0.0611769057126601;0.9619828745292875
cenario63_min64_mx8_res50_q10_ord1;P3;10.0;0.5801432838948034;4.801432838948034;0.4856893180141988;0.055460341193954044;0.9598428224357036
cenario64_min64_mx8_res50_q10_ord2;P3;-10.0;1.1072308789300862;-12.072308789300862;1.2276109191083968;-0.20380040178310566;0.9259776066233736
cenario64_min64_mx8_res50_q10_ord2;P3;-9.0;1.093855318910274;-10.844697870192466;1.2264374185901206;-0.19323889711861852;0.9252703001744021
cenario64_min64_mx8_res50_q10_ord2;P3;-8.0;1.0774292440150777;-9.619433952120621;1.2227309374982083;-0.1624135478650448;0.9246607699777807
cenario64_min64_mx8_res50_q10_ord2;P3;-7.0;1.0570337135994357;-8.39923599519605;1.21506624942357;-0.10622775076894087;0.9243710209367747
cenario64_min64_mx8_res50_q10_ord2;P3;-6.0;1.031550242212247;-7.189301453273481;1.1999521770528996;-0.010411609043916137;0.9248623999721626
cenario64_min64_mx8_res50_q10_ord2;P3;-5.0;0.99986632821805;-5.99933164109025;1.1714153078221838;0.14225510197933122;0.927017106602868
cenario64_min64_mx8_res50_q10_ord2;P3;-4.0;0.9616177094072784;-4.846470837629114;1.121172720591877;0.3617799552616061;0.9322867956917026
cenario64_min64_mx8_res50_q10_ord2;P3;-3.0;0.9189953999688321;-3.756986199906496;1.0434619829090015;0.6266002511794917;0.9422091986571804
cenario64_min64_mx8_res50_q10_ord2;P3;-2.0;0.8797734359055552;-2.7595468718111107;0.9483653814231217;0.8628161089648674;0.9561231539341366
cenario64_min64_mx8_res50_q10_ord2;P3;-1.0;0.8602554370602529;-1.8602554370602529;0.9072896720637781;0.9529657649964748;0.970627602500084
cenario64_min64_mx8_res50_q10_ord2;P3;1.0;0.9863168563189847;-0.013683143681015308;0.9214793627515043;0.9351625064325196;0.9896178423593082
cenario64_min64_mx8_res50_q10_ord2;P3;2.0;0.953446413550716;0.906892827101432;0.8021070940266455;0.6973213609518589;0.9782178115673292
cenario64_min64_mx8_res50_q10_ord2;P3;3.0;0.8635103481240919;1.5905310443722755;0.654000078219421;0.37146919028598724;0.9690744830840123
cenario64_min64_mx8_res50_q10_ord2;P3;4.0;0.8037232458850685;2.214892983540274;0.6146915777121535;0.24387332730834022;0.9631508583124171
cenario64_min64_mx8_res50_q10_ord2;P3;5.0;0.7639828399593165;2.8199141997965826;0.5997877587960772;0.17902459418380312;0.9585696228650881
cenario64_min64_mx8_res50_q10_ord2;P3;6.0;0.7357447501887381;3.4144685011324283;0.5915076715408643;0.13457752811275725;0.9548254388248659
cenario64_min64_mx8_res50_q10_ord2;P3;7.0;0.7147042204111873;4.002929542878311;0.5866441442059118;0.1035794665630716;0.9516929871279631
cenario64_min64_mx8_res50_q10_ord2;P3;8.0;0.6984695986930315;4.587756789544252;0.5837129365406701;0.08194670278110916;0.9490375105354057
cenario64_min64_mx8_res50_q10_ord2;P3;9.0;0.685595046217739;5.170355415959651;0.5818940487865456;0.06669102311925901;0.9467652296164968
cenario64_min64_mx8_res50_q10_ord2;P3;10.0;0.6751544887117343;5.751544887117343;0.5811894711576917;0.06034982445957393;0.9448053827243498
cenario65_min64_mx10_res30_q5_ord1;P3;-5.0;0.9145532155465607;-5.572766077732803;1.049203108117437;0.3267505371456174;0.9553484473909946
cenario65_min64_mx10_res30_q5_ord1;P3;-4.5;0.8995921163720187;-5.048164523674084;1.0395695441979624;0.370101574783253;0.9578722510969844
cenario65_min64_mx10_res30_q5_ord1;P3;-4.0;0.8832991333837101;-4.5331965335348405;1.0172104455723323;0.4643547512455113;0.9612284598776007
cenario65_min64_mx10_res30_q5_ord1;P3;-3.5;0.8659868794576433;-4.030954078101752;0.9882372416067695;0.572123732478059;0.9654771835915207
cenario65_min64_mx10_res30_q5_ord1;P3;-3.0;0.8483197639760237;-3.544959291928071;0.9522707006903084;0.6881471898571458;0.9704583619484778
cenario65_min64_mx10_res30_q5_ord1;P3;-2.5;0.8314733509645774;-3.0786833774114437;0.9106768927286946;0.8019911455897071;0.9756987010100009
cenario65_min64_mx10_res30_q5_ord1;P3;-2.0;0.8171411995996883;-2.6342823991993765;0.8676605214525286;0.8989613562943193;0.9805815950399153
cenario65_min64_mx10_res30_q5_ord1;P3;-1.5;0.8073485706392768;-2.211022855958915;0.8295761925228122;0.9666585671746968;0.9847554180901106
cenario65_min64_mx10_res30_q5_ord1;P3;-1.0;0.8047062066765643;-1.8047062066765642;0.8042306146456657;1.0004755920308985;0.9882689323304568
cenario65_min64_mx10_res30_q5_ord1;P3;-0.5;0.8135844826264989;-1.4067922413132494;0.8142057927403241;0.9996893449430874;0.9913194051511209
cenario65_min64_mx10_res30_q5_ord1;P3;0.5;0.8883385509089283;-0.5558307245455358;0.9329498727020447;1.0223056608965582;0.9963994600721283
cenario65_min64_mx10_res30_q5_ord1;P3;1.0;0.9311413007890693;-0.06885869921093069;0.9424386207224773;1.011297319933408;0.9968760842324466
cenario65_min64_mx10_res30_q5_ord1;P3;1.5;0.924405264117961;0.38660789617694147;0.8183982193597211;0.8409894328626402;0.992904966206875
cenario65_min64_mx10_res30_q5_ord1;P3;2.0;0.8747697600743952;0.7495395201487904;0.6656371391059392;0.581734758063088;0.9877163134819971
cenario65_min64_mx10_res30_q5_ord1;P3;2.5;0.8208980141131523;1.0522450352828807;0.581888763093916;0.40247687245190944;0.983755783383257
cenario65_min64_mx10_res30_q5_ord1;P3;3.0;0.7771427610809022;1.3314282832427065;0.548092073889352;0.3128479384253495;0.9805155752475695
cenario65_min64_mx10_res30_q5_ord1;P3;3.5;0.742953459763495;1.6003371091722327;0.5315721571884788;0.2601654409874432;0.9776329800713157
cenario65_min64_mx10_res30_q5_ord1;P3;4.0;0.7157501101077963;1.8630004404311853;0.5207996539908897;0.22019817553237342;0.9750377096002507
cenario65_min64_mx10_res30_q5_ord1;P3;4.5;0.6935859473695828;2.1211367631631224;0.5128477635613811;0.1866781728630924;0.9727199309254136
cenario65_min64_mx10_res30_q5_ord1;P3;5.0;0.6751696407985133;2.3758482039925664;0.5094228816588879;0.17126620430187334;0.9706648374892454
cenario66_min64_mx10_res30_q5_ord2;P3;-5.0;1.0209693704466112;-6.104846852233056;1.1757874366630112;0.2259096689179998;0.9139343740933291
cenario66_min64_mx10_res30_q5_ord2;P3;-4.5;1.0037673630892334;-5.51695313390155;1.166265008306861;0.26876059652067497;0.9168074570309768
cenario66_min64_mx10_res30_q5_ord2;P3;-4.0;0.9846454609815487;-4.938581843926195;1.143988417623369;0.3626281734327188;0.9208102066572476
cenario66_min64_mx10_res30_q5_ord2;P3;-3.5;0.9637042046509091;-4.372964716278181;1.114285358066144;0.4729659630466774;0.9261854974786397
cenario66_min64_mx10_res30_q5_ord2;P3;-3.0;0.9414321619533502;-3.8242964858600508;1.0754221349021553;0.5980300811535848;0.9330198647462921
cenario66_min64_mx10_res30_q5_ord2;P3;-2.5;0.9190170325504105;-3.297542581376026;1.0272152867867788;0.7295043644090788;0.9410593311596459
cenario66_min64_mx10_res30_q5_ord2;P3;-2.0;0.898540599536636;-2.797081199073272;0.9733644870620166;0.8503522249492388;0.9496884993643581
cenario66_min64_mx10_res30_q5_ord2;P3;-1.5;0.8827853962093395;-2.3241780943140093;0.9219300939498942;0.941282953389168;0.9582750716897814
cenario66_min64_mx10_res30_q5_ord2;P3;-1.0;0.8751511051233779;-1.8751511051233778;0.8839475407707804;0.9912035643525974;0.9665662009449263
cenario66_min64_mx10_res30_q5_ord2;P3;-0.5;0.8804611070864579;-1.440230553543229;0.8852087682914411;0.9976261693975084;0.9746485699199765
cenario66_min64_mx10_res30_q5_ord2;P3;0.5;0.9514270900209975;-0.5242864549895012;0.999472156148776;1.0240225330638892;0.9877113119685649
cenario66_min64_mx10_res30_q5_ord2;P3;1.0;0.996331637483649;-0.0036683625163510536;1.0244913326223148;1.0281596951386658;0.9884911835222697
