Cenário;Canal;scmin;scmax_real;scres_real;Ordem;R2_Medio;Hurst_q2;Largura_Espectro_DeltaAlpha
cenario25_min32_mx4_res30_q5_ord1;P3;32;30400;30;1;0.9608836918067833;0.8795943557211722;0.6813990183341705
cenario26_min32_mx4_res30_q5_ord2;P3;32;30400;30;2;0.9284260485352623;1.0246085151178959;0.6741526935160778
cenario27_min32_mx4_res30_q10_ord1;P3;32;30400;30;1;0.9429725229064407;0.8795943557211722;0.7322171343765769
cenario28_min32_mx4_res30_q10_ord2;P3;32;30400;30;2;0.9091184687856332;1.0246085151178959;0.7292581800608566
cenario29_min32_mx4_res50_q5_ord1;P3;32;30400;50;1;0.9637444319922304;0.8810014874567424;0.6843545050607727
cenario30_min32_mx4_res50_q5_ord2;P3;32;30400;50;2;0.9253349008860082;1.0255384613631187;0.6757637303040287
cenario31_min32_mx4_res50_q10_ord1;P3;32;30400;50;1;0.9479632183517623;0.8810014874567424;0.7408654259302612
cenario32_min32_mx4_res50_q10_ord2;P3;32;30400;50;2;0.9040038671343215;1.0255384613631187;0.7348628882897081
cenario33_min32_mx8_res30_q5_ord1;P3;32;15200;30;1;0.9633967680445826;0.9296260339362112;0.6859802776835728
cenario34_min32_mx8_res30_q5_ord2;P3;32;15200;30;2;0.9239140439114106;1.0793960769708955;0.6670492133735593
cenario35_min32_mx8_res30_q10_ord1;P3;32;15200;30;1;0.9511905699927796;0.9296260339362112;0.7450170691230174
cenario36_min32_mx8_res30_q10_ord2;P3;32;15200;30;2;0.909239491655166;1.0793960769708955;0.7286020276692557
cenario37_min32_mx8_res50_q5_ord1;P3;32;15200;50;1;0.9602214912260394;0.9307601456410883;0.7139382482935401
cenario38_min32_mx8_res50_q5_ord2;P3;32;15200;50;2;0.922432923860965;1.0721294321646593;0.7436650547585089
cenario39_min32_mx8_res50_q10_ord1;P3;32;15200;50;1;0.9443951771134603;0.9307601456410883;0.7672538018614583
cenario40_min32_mx8_res50_q10_ord2;P3;32;15200;50;2;0.9038207527537832;1.0721294321646593;0.7958361190266121
cenario41_min32_mx10_res30_q5_ord1;P3;32;12160;30;1;0.9595333077282051;0.9393750562187754;0.6698544793737611
cenario42_min32_mx10_res30_q5_ord2;P3;32;12160;30;2;0.9220564236791589;1.091627919184346;0.7195332557539516
cenario43_min32_mx10_res30_q10_ord1;P3;32;12160;30;1;0.9460051382833102;0.9393750562187754;0.7194572353858861
cenario44_min32_mx10_res30_q10_ord2;P3;32;12160;30;2;0.906488127787178;1.091627919184346;0.7683154056394832
cenario45_min32_mx10_res50_q5_ord1;P3;32;12160;50;1;0.9616402184003882;0.9488656704101246;0.7358825323987421
cenario46_min32_mx10_res50_q5_ord2;P3;32;12160;50;2;0.9234700976508343;1.0925213274865215;0.7076906538893457
