Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario48_min32_mx10_res50_q10_ord2;O2;-7.0;1.02;-8.14;1.09;0.52;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;-6.0;1.01;-7.06;1.07;0.62;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;-5.0;1.0;-5.99;1.05;0.72;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;-4.0;0.99;-4.95;1.03;0.81;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;-3.0;0.97;-3.92;1.01;0.89;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;-2.0;0.96;-2.92;0.99;0.95;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;-1.0;0.95;-1.95;0.96;0.99;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;1.0;0.92;-0.08;0.91;0.98;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;2.0;0.91;0.81;0.88;0.94;0.98
cenario48_min32_mx10_res50_q10_ord2;O2;3.0;0.89;1.67;0.84;0.86;0.97
cenario48_min32_mx10_res50_q10_ord2;O2;4.0;0.88;2.5;0.82;0.76;0.97
cenario48_min32_mx10_res50_q10_ord2;O2;5.0;0.86;3.3;0.79;0.65;0.97
cenario48_min32_mx10_res50_q10_ord2;O2;6.0;0.85;4.08;0.77;0.54;0.96
cenario48_min32_mx10_res50_q10_ord2;O2;7.0;0.83;4.84;0.76;0.45;0.96
cenario48_min32_mx10_res50_q10_ord2;O2;8.0;0.82;5.59;0.75;0.38;0.96
cenario48_min32_mx10_res50_q10_ord2;O2;9.0;0.82;6.34;0.74;0.33;0.96
cenario48_min32_mx10_res50_q10_ord2;O2;10.0;0.81;7.07;0.74;0.31;0.95
cenario49_min64_mx4_res30_q5_ord1;O2;-5.0;0.86;-5.29;0.93;0.62;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-4.5;0.85;-4.82;0.92;0.66;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-4.0;0.84;-4.36;0.91;0.72;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-3.5;0.83;-3.91;0.89;0.79;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-3.0;0.82;-3.47;0.88;0.84;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-2.5;0.81;-3.03;0.86;0.89;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-2.0;0.8;-2.61;0.84;0.93;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-1.5;0.8;-2.19;0.82;0.96;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-1.0;0.79;-1.79;0.81;0.98;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;-0.5;0.78;-1.39;0.79;1.0;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;0.5;0.76;-0.62;0.75;0.99;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;1.0;0.75;-0.25;0.72;0.98;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;1.5;0.73;0.1;0.7;0.95;0.99
cenario49_min64_mx4_res30_q5_ord1;O2;2.0;0.72;0.45;0.68;0.91;0.98
cenario49_min64_mx4_res30_q5_ord1;O2;2.5;0.71;0.78;0.66;0.86;0.98
cenario49_min64_mx4_res30_q5_ord1;O2;3.0;0.7;1.11;0.64;0.81;0.98
cenario49_min64_mx4_res30_q5_ord1;O2;3.5;0.69;1.42;0.62;0.74;0.98
cenario49_min64_mx4_res30_q5_ord1;O2;4.0;0.68;1.72;0.6;0.68;0.98
cenario49_min64_mx4_res30_q5_ord1;O2;4.5;0.67;2.02;0.58;0.61;0.98
cenario49_min64_mx4_res30_q5_ord1;O2;5.0;0.66;2.31;0.58;0.58;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;-5.0;0.89;-5.47;0.95;0.72;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-4.5;0.89;-4.99;0.94;0.74;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-4.0;0.88;-4.52;0.93;0.8;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-3.5;0.87;-4.06;0.92;0.84;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-3.0;0.87;-3.6;0.91;0.88;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-2.5;0.86;-3.15;0.89;0.92;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-2.0;0.85;-2.71;0.88;0.95;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-1.5;0.85;-2.27;0.87;0.97;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-1.0;0.84;-1.84;0.85;0.99;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;-0.5;0.83;-1.42;0.84;1.0;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;0.5;0.82;-0.59;0.81;1.0;0.99
cenario50_min64_mx4_res30_q5_ord2;O2;1.0;0.81;-0.19;0.79;0.98;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;1.5;0.8;0.2;0.77;0.96;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;2.0;0.79;0.58;0.76;0.93;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;2.5;0.78;0.96;0.74;0.89;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;3.0;0.77;1.32;0.72;0.84;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;3.5;0.77;1.68;0.7;0.78;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;4.0;0.76;2.03;0.69;0.72;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;4.5;0.75;2.36;0.67;0.65;0.98
cenario50_min64_mx4_res30_q5_ord2;O2;5.0;0.74;2.7;0.66;0.61;0.98
cenario51_min64_mx4_res30_q10_ord1;O2;-10.0;0.92;-10.18;1.0;0.21;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-9.0;0.91;-9.18;0.99;0.24;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-8.0;0.9;-8.19;0.99;0.29;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-7.0;0.89;-7.21;0.98;0.37;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-6.0;0.87;-6.24;0.96;0.47;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-5.0;0.86;-5.29;0.94;0.59;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-4.0;0.84;-4.36;0.91;0.73;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-3.0;0.82;-3.47;0.88;0.84;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-2.0;0.8;-2.61;0.84;0.93;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;-1.0;0.79;-1.79;0.8;0.98;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;1.0;0.75;-0.25;0.72;0.98;0.99
cenario51_min64_mx4_res30_q10_ord1;O2;2.0;0.72;0.45;0.68;0.91;0.98
cenario51_min64_mx4_res30_q10_ord1;O2;3.0;0.7;1.11;0.64;0.81;0.98
cenario51_min64_mx4_res30_q10_ord1;O2;4.0;0.68;1.72;0.6;0.68;0.98
cenario51_min64_mx4_res30_q10_ord1;O2;5.0;0.66;2.31;0.57;0.55;0.98
cenario51_min64_mx4_res30_q10_ord1;O2;6.0;0.64;2.87;0.55;0.43;0.97
cenario51_min64_mx4_res30_q10_ord1;O2;7.0;0.63;3.41;0.53;0.33;0.97
cenario51_min64_mx4_res30_q10_ord1;O2;8.0;0.62;3.94;0.52;0.26;0.97
cenario51_min64_mx4_res30_q10_ord1;O2;9.0;0.61;4.46;0.52;0.19;0.97
cenario51_min64_mx4_res30_q10_ord1;O2;10.0;0.6;4.97;0.51;0.17;0.97
cenario52_min64_mx4_res30_q10_ord2;O2;-10.0;0.94;-10.44;1.02;0.28;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-9.0;0.94;-9.42;1.01;0.31;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-8.0;0.93;-8.42;1.0;0.39;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-7.0;0.92;-7.42;0.99;0.48;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-6.0;0.91;-6.43;0.98;0.58;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-5.0;0.89;-5.47;0.96;0.69;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-4.0;0.88;-4.52;0.93;0.8;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-3.0;0.87;-3.6;0.91;0.88;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-2.0;0.85;-2.71;0.88;0.95;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;-1.0;0.84;-1.84;0.85;0.99;0.99
cenario52_min64_mx4_res30_q10_ord2;O2;1.0;0.81;-0.19;0.79;0.98;0.98
cenario52_min64_mx4_res30_q10_ord2;O2;2.0;0.79;0.58;0.76;0.93;0.98
cenario52_min64_mx4_res30_q10_ord2;O2;3.0;0.77;1.32;0.72;0.84;0.98
cenario52_min64_mx4_res30_q10_ord2;O2;4.0;0.76;2.03;0.69;0.72;0.98
cenario52_min64_mx4_res30_q10_ord2;O2;5.0;0.74;2.7;0.66;0.59;0.98
cenario52_min64_mx4_res30_q10_ord2;O2;6.0;0.72;3.34;0.63;0.46;0.97
cenario52_min64_mx4_res30_q10_ord2;O2;7.0;0.71;3.96;0.62;0.36;0.97
cenario52_min64_mx4_res30_q10_ord2;O2;8.0;0.7;4.57;0.61;0.28;0.97
cenario52_min64_mx4_res30_q10_ord2;O2;9.0;0.69;5.17;0.6;0.22;0.97
cenario52_min64_mx4_res30_q10_ord2;O2;10.0;0.68;5.77;0.6;0.2;0.97
cenario53_min64_mx4_res50_q5_ord1;O2;-5.0;0.86;-5.29;0.94;0.61;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-4.5;0.85;-4.82;0.93;0.65;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-4.0;0.84;-4.36;0.91;0.72;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-3.5;0.83;-3.91;0.89;0.78;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-3.0;0.82;-3.47;0.88;0.84;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-2.5;0.81;-3.03;0.86;0.89;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-2.0;0.8;-2.61;0.84;0.93;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-1.5;0.8;-2.19;0.82;0.96;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-1.0;0.79;-1.79;0.81;0.98;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;-0.5;0.78;-1.39;0.79;1.0;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;0.5;0.76;-0.62;0.74;0.99;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;1.0;0.74;-0.26;0.72;0.98;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;1.5;0.73;0.1;0.7;0.95;0.99
cenario53_min64_mx4_res50_q5_ord1;O2;2.0;0.72;0.44;0.68;0.91;0.98
cenario53_min64_mx4_res50_q5_ord1;O2;2.5;0.71;0.78;0.65;0.86;0.98
cenario53_min64_mx4_res50_q5_ord1;O2;3.0;0.7;1.1;0.63;0.81;0.98
cenario53_min64_mx4_res50_q5_ord1;O2;3.5;0.69;1.41;0.62;0.75;0.98
cenario53_min64_mx4_res50_q5_ord1;O2;4.0;0.68;1.72;0.6;0.68;0.98
cenario53_min64_mx4_res50_q5_ord1;O2;4.5;0.67;2.01;0.59;0.62;0.98
cenario53_min64_mx4_res50_q5_ord1;O2;5.0;0.66;2.3;0.58;0.59;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;-5.0;0.89;-5.46;0.95;0.72;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-4.5;0.88;-4.98;0.94;0.74;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-4.0;0.88;-4.51;0.93;0.8;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-3.5;0.87;-4.05;0.92;0.84;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-3.0;0.87;-3.6;0.9;0.88;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-2.5;0.86;-3.15;0.89;0.92;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-2.0;0.85;-2.71;0.88;0.95;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-1.5;0.85;-2.27;0.87;0.97;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-1.0;0.84;-1.84;0.85;0.99;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;-0.5;0.83;-1.42;0.84;1.0;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;0.5;0.82;-0.59;0.81;1.0;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;1.0;0.81;-0.19;0.79;0.98;0.99
cenario54_min64_mx4_res50_q5_ord2;O2;1.5;0.8;0.2;0.77;0.96;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;2.0;0.79;0.58;0.76;0.93;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;2.5;0.78;0.96;0.74;0.89;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;3.0;0.77;1.32;0.72;0.83;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;3.5;0.76;1.67;0.7;0.77;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;4.0;0.75;2.02;0.68;0.7;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;4.5;0.74;2.35;0.66;0.63;0.98
cenario54_min64_mx4_res50_q5_ord2;O2;5.0;0.74;2.68;0.66;0.6;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;-10.0;0.92;-10.21;1.0;0.2;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-9.0;0.91;-9.21;1.0;0.22;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-8.0;0.9;-8.21;0.99;0.27;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-7.0;0.89;-7.22;0.98;0.35;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-6.0;0.87;-6.25;0.97;0.45;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-5.0;0.86;-5.29;0.94;0.58;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-4.0;0.84;-4.36;0.91;0.72;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-3.0;0.82;-3.47;0.88;0.84;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-2.0;0.8;-2.61;0.84;0.93;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;-1.0;0.79;-1.79;0.8;0.98;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;1.0;0.74;-0.26;0.72;0.98;0.99
cenario55_min64_mx4_res50_q10_ord1;O2;2.0;0.72;0.44;0.68;0.91;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;3.0;0.7;1.1;0.64;0.81;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;4.0;0.68;1.72;0.6;0.69;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;5.0;0.66;2.3;0.57;0.57;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;6.0;0.64;2.86;0.56;0.47;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;7.0;0.63;3.41;0.54;0.39;0.98
cenario55_min64_mx4_res50_q10_ord1;O2;8.0;0.62;3.95;0.54;0.33;0.97
cenario55_min64_mx4_res50_q10_ord1;O2;9.0;0.61;4.48;0.53;0.28;0.97
cenario55_min64_mx4_res50_q10_ord1;O2;10.0;0.6;5.01;0.53;0.26;0.97
cenario56_min64_mx4_res50_q10_ord2;O2;-10.0;0.94;-10.42;1.01;0.29;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-9.0;0.93;-9.41;1.01;0.32;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-8.0;0.93;-8.4;1.0;0.38;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-7.0;0.91;-7.4;0.99;0.47;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-6.0;0.9;-6.42;0.97;0.57;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-5.0;0.89;-5.46;0.95;0.69;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-4.0;0.88;-4.51;0.93;0.8;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-3.0;0.87;-3.6;0.9;0.88;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-2.0;0.85;-2.71;0.88;0.95;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;-1.0;0.84;-1.84;0.85;0.99;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;1.0;0.81;-0.19;0.79;0.98;0.99
cenario56_min64_mx4_res50_q10_ord2;O2;2.0;0.79;0.58;0.76;0.93;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;3.0;0.77;1.32;0.72;0.83;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;4.0;0.75;2.02;0.68;0.71;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;5.0;0.74;2.68;0.65;0.57;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;6.0;0.72;3.32;0.63;0.45;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;7.0;0.71;3.94;0.61;0.36;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;8.0;0.69;4.54;0.6;0.29;0.98
cenario56_min64_mx4_res50_q10_ord2;O2;9.0;0.68;5.15;0.6;0.24;0.97
cenario56_min64_mx4_res50_q10_ord2;O2;10.0;0.67;5.74;0.6;0.22;0.97
cenario57_min64_mx8_res30_q5_ord1;O2;-5.0;0.88;-5.41;0.95;0.66;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-4.5;0.87;-4.93;0.94;0.69;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-4.0;0.87;-4.47;0.93;0.75;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-3.5;0.86;-4.0;0.91;0.81;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-3.0;0.85;-3.55;0.9;0.86;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-2.5;0.84;-3.11;0.88;0.9;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-2.0;0.83;-2.67;0.87;0.93;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-1.5;0.83;-2.24;0.85;0.96;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-1.0;0.82;-1.82;0.84;0.98;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;-0.5;0.81;-1.4;0.82;1.0;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;0.5;0.79;-0.61;0.78;0.99;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;1.0;0.78;-0.22;0.76;0.98;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;1.5;0.77;0.15;0.74;0.95;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;2.0;0.76;0.51;0.71;0.91;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;2.5;0.75;0.87;0.69;0.87;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;3.0;0.74;1.21;0.67;0.82;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;3.5;0.73;1.54;0.66;0.76;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;4.0;0.72;1.86;0.64;0.7;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;4.5;0.71;2.18;0.63;0.64;0.99
cenario57_min64_mx8_res30_q5_ord1;O2;5.0;0.7;2.49;0.62;0.61;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-5.0;0.92;-5.58;0.96;0.76;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-4.5;0.91;-5.1;0.96;0.78;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-4.0;0.9;-4.62;0.95;0.83;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-3.5;0.9;-4.15;0.94;0.87;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-3.0;0.89;-3.68;0.93;0.9;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-2.5;0.89;-3.22;0.92;0.93;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-2.0;0.88;-2.76;0.91;0.95;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-1.5;0.88;-2.31;0.89;0.97;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-1.0;0.87;-1.87;0.88;0.99;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;-0.5;0.86;-1.43;0.87;1.0;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;0.5;0.85;-0.58;0.84;1.0;0.99
cenario58_min64_mx8_res30_q5_ord2;O2;1.0;0.84;-0.16;0.82;0.98;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;1.5;0.83;0.25;0.8;0.96;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;2.0;0.82;0.64;0.79;0.93;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;2.5;0.81;1.03;0.77;0.89;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;3.0;0.8;1.41;0.75;0.84;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;3.5;0.79;1.78;0.73;0.78;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;4.0;0.79;2.14;0.71;0.71;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;4.5;0.78;2.5;0.7;0.65;0.98
cenario58_min64_mx8_res30_q5_ord2;O2;5.0;0.77;2.84;0.69;0.61;0.97
cenario59_min64_mx8_res30_q10_ord1;O2;-10.0;0.94;-10.36;1.01;0.29;0.98
cenario59_min64_mx8_res30_q10_ord1;O2;-9.0;0.93;-9.35;1.0;0.32;0.98
cenario59_min64_mx8_res30_q10_ord1;O2;-8.0;0.92;-8.35;1.0;0.37;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-7.0;0.91;-7.36;0.99;0.44;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-6.0;0.9;-6.37;0.97;0.53;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-5.0;0.88;-5.41;0.95;0.64;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-4.0;0.87;-4.47;0.93;0.75;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-3.0;0.85;-3.55;0.9;0.86;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-2.0;0.83;-2.67;0.87;0.94;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;-1.0;0.82;-1.82;0.83;0.98;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;1.0;0.78;-0.22;0.76;0.98;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;2.0;0.76;0.51;0.71;0.92;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;3.0;0.74;1.21;0.68;0.82;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;4.0;0.72;1.86;0.64;0.7;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;5.0;0.7;2.49;0.61;0.58;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;6.0;0.68;3.09;0.6;0.48;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;7.0;0.67;3.68;0.58;0.4;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;8.0;0.66;4.26;0.57;0.33;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;9.0;0.65;4.83;0.57;0.28;0.99
cenario59_min64_mx8_res30_q10_ord1;O2;10.0;0.64;5.4;0.57;0.26;0.99
cenario60_min64_mx8_res30_q10_ord2;O2;-10.0;0.96;-10.61;1.02;0.36;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;-9.0;0.95;-9.58;1.02;0.39;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;-8.0;0.95;-8.56;1.01;0.45;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;-7.0;0.94;-7.55;1.0;0.53;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;-6.0;0.93;-6.56;0.99;0.63;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;-5.0;0.92;-5.58;0.97;0.73;0.99
cenario60_min64_mx8_res30_q10_ord2;O2;-4.0;0.9;-4.62;0.95;0.83;0.99
cenario60_min64_mx8_res30_q10_ord2;O2;-3.0;0.89;-3.68;0.93;0.9;0.99
cenario60_min64_mx8_res30_q10_ord2;O2;-2.0;0.88;-2.76;0.91;0.95;0.99
cenario60_min64_mx8_res30_q10_ord2;O2;-1.0;0.87;-1.87;0.88;0.99;0.99
cenario60_min64_mx8_res30_q10_ord2;O2;1.0;0.84;-0.16;0.82;0.98;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;2.0;0.82;0.64;0.79;0.93;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;3.0;0.8;1.41;0.75;0.84;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;4.0;0.79;2.14;0.71;0.72;0.98
cenario60_min64_mx8_res30_q10_ord2;O2;5.0;0.77;2.84;0.68;0.58;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;6.0;0.75;3.51;0.66;0.46;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;7.0;0.74;4.17;0.65;0.37;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;8.0;0.73;4.81;0.64;0.3;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;9.0;0.72;5.44;0.63;0.25;0.97
cenario60_min64_mx8_res30_q10_ord2;O2;10.0;0.71;6.07;0.63;0.23;0.97
cenario61_min64_mx8_res50_q5_ord1;O2;-5.0;0.88;-5.41;0.96;0.62;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-4.5;0.87;-4.93;0.95;0.66;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-4.0;0.86;-4.46;0.93;0.73;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-3.5;0.86;-4.0;0.91;0.8;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-3.0;0.85;-3.54;0.9;0.86;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-2.5;0.84;-3.1;0.88;0.9;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-2.0;0.83;-2.67;0.86;0.94;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-1.5;0.83;-2.24;0.85;0.97;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-1.0;0.82;-1.82;0.83;0.98;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;-0.5;0.81;-1.4;0.82;1.0;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;0.5;0.79;-0.6;0.78;0.99;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;1.0;0.78;-0.22;0.76;0.98;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;1.5;0.77;0.16;0.74;0.95;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;2.0;0.76;0.52;0.72;0.92;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;2.5;0.75;0.88;0.7;0.87;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;3.0;0.74;1.22;0.68;0.82;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;3.5;0.73;1.56;0.66;0.77;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;4.0;0.72;1.89;0.65;0.72;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;4.5;0.71;2.21;0.64;0.66;0.99
cenario61_min64_mx8_res50_q5_ord1;O2;5.0;0.7;2.52;0.63;0.64;0.98
cenario62_min64_mx8_res50_q5_ord2;O2;-5.0;0.92;-5.61;0.98;0.7;0.99
